customer_id,total_ratings,avg_star_rating,avg_helpful_votes,avg_sentiment,avg_review_length,products_reviewed,percent_reviewed_after_purchase,top_keywords,password
26747746,1,5,0,0.365,26,1,0,"it, at, i, love, this, product!, not, only, does, freshen",u_600
26758958,1,5,0,0.8375,5,1,1,"works, great, smells, good!",u_601
26852321,1,5,0,0.016666667,19,1,1,"you, i've, seen, improvement, in, the, dark, shadows., there, is",u_602
26896195,1,5,0,-0.308712121,16,1,1,"if, you, put, little, on, new, mosquito, bite, it, doesn't",u_603
26899199,1,5,131,0.23125,34,1,1,"it, my, i, love, this!, took, me, 35, mins, to",u_604
26951431,2,4.5,0,0.193214286,63,2,0,"i, it, this, product, the, have, been, using, my, since",u_605
27009639,1,1,5,-0.13225,72,1,1,"thyroid, this, the, for, be, careful, with, my, of, but",u_606
27056861,1,2,0,0.133333333,55,1,1,"it, to, you, really, get, but, need, on, perfectly, fast.",u_607
27089818,1,3,0,0.087251984,322,1,0,"i, to, it, the, that, was, in, not, just, /><br",u_608
27127283,1,5,0,0.2,16,1,1,"the, replaced, my, old, worn, out, one.<br, />does, job.<br, />timer",u_609
27186390,1,1,4,0,23,1,1,"the, i, mirror., when, try, to, use, mirror, reflection, is",u_610
27292595,1,5,0,1,18,1,1,"have, 4th, time, buying, this, product,, to, say, it's, the",u_611
27323755,1,5,0,0.533333333,39,1,1,"i, the, have, was, looking, for, basic, portable, dryer, this",u_612
27367752,1,3,0,-0.05,23,1,1,"i, the, paid, extra, thinking, was, getting, 2, pack, -",u_613
27388082,1,5,0,0.525,74,1,0,"i, this, my, have, the, of, in, love, smell, perfume",u_614
27393936,1,5,0,0.492857143,23,1,1,"of, don't, expect, results, right, away., it, takes, good, two",u_615
27397579,1,4,0,0.148611111,175,1,0,"the, it's, is, i, color, not, say, --, if, to",u_616
27484822,1,4,3,0.016666667,80,1,1,"i, my, to, use, razor, the, neck, product, /><br, for",u_617
27502270,1,4,0,0.522222222,25,1,1,"i, good, results, love, the, smell, of, this, tanning, cream.",u_618
27543105,1,5,0,0.162254464,89,1,1,"to, this, the, it's, very, my, has, skin, product, pure",u_619
27586284,1,5,0,0.875,8,1,1,"helping, lot, smells, good, to, me!",u_620
27600554,1,4,0,0.000757576,89,1,1,"my, these, they, i, use, them, on, over, her, to",u_621
27647462,1,5,3,0.098571429,188,1,0,"the, to, my, hair, i, but, of, had, or, this",u_622
27669987,1,1,0,-0.155555556,11,1,0,"the, trimmer, doesn't, stay, on, unless, you, hold, button, down",u_623
27753508,1,1,197,0.317447917,92,1,0,"it, the, was, not, until, my, this, i, is, going",u_624
27892294,1,5,5,-0.008030303,78,1,1,"is, the, i, my, but, hair, for, love, this, product!",u_625
27915514,1,5,0,0.25,9,1,1,"exactly, what, i, was, looking, for., will, buy, again....eventually.",u_626
27935706,1,5,0,0.552083333,14,1,1,"my, husband's, favorite, soap!, smells, great, seems, to, clean, him",u_627
27966271,1,3,0,-0.325,2,1,1,"very, small",u_628
27973700,1,5,2,0.325,64,1,1,"so, of, on, both, sides., in, cute!, looks, exactly, as",u_629
27985516,1,1,1,0,6,1,1,"broke, out, next, morning., tossed, it!",u_630
28096298,1,5,0,0.5,11,1,1,"perfect, for, eyebrow, shaping., i, will, be, purchasing, in, the",u_631
28106065,1,4,0,0.30625,10,1,1,"little, darker, than, i, wanted, but, coverage, was, great.",u_632
28165888,1,4,6,0.218240741,72,1,1,"the, to, out, of, perfumes, for, have, travel, very, fast",u_633
28199293,1,5,0,0.4125,9,1,0,"really, i, love, this!, helps, softnen, my, skin",u_634
28300401,1,5,0,0.666666667,14,1,1,"the, soap, was, quickly, delivered, it's, time, to, reorder., product",u_635
28382591,1,5,0,0.385,47,1,1,"is, this, it, the, stuff, great, does, exactly, what, advertised",u_636
28586346,1,5,0,0.387777778,14,1,1,"this, is, very, strong, tooth, brush,, much, stronger, vib, than",u_637
28641578,1,3,0,0.2,5,1,1,"the, lighting, is, very, blue/white....",u_638
28797194,1,4,0,0.15,14,1,1,"the, unit, works, great., just, don't, like, that, replacement, heads",u_639
28849307,1,5,0,0.613888889,20,1,0,"for, have, been, using, this, years, now., great, precision, creating",u_640
28850115,1,5,2,0.108333333,38,1,1,"this, helps, my, it, we, love, soap, makes, you, clean,",u_641
28953491,1,4,0,0.7,2,1,1,"good, product",u_642
28955788,1,5,0,0.7,4,1,1,"good, value, product",u_643
28955973,1,5,0,0.45,41,1,1,"i, when, my, hair, use, these, condition, under, hooded, dryer,",u_644
29052992,1,4,0,0.4,6,1,1,"works, great-, especially, the, electric, razor.",u_645
29156371,1,5,0,0.11,16,1,0,"very, pleased., i, have, been, so, disappointed, in, other, flat",u_646
29209373,1,1,1,-0.108333333,7,1,0,"feels, strange, for, half, hour.",u_647
29278164,1,4,0,0.31875,18,1,1,"for, this, there, other, better, products, available, premium, price, but",u_648
29355278,1,5,2,0.445833333,25,1,1,"to, purchased, for, my, child, clean, around, her, palatal, expander",u_649
29603136,1,1,26,-0.222222222,29,1,0,"is, the, but, me, this, useless., product, doesn't, do, anything,",u_650
29605511,1,5,0,0.48215873,120,1,0,"i, my, the, with, that, it, skin, to, of, did",u_651
29605778,1,5,0,0.198846154,41,1,1,"i, to, bought, the, butter, this, make, my, own, lotion.",u_652
29759989,1,3,0,0,3,1,1,"just, as, promised.",u_653
29861210,1,5,0,0.5,31,1,1,"better, than, these, sponges, great!, your, make-up, goes, on, flawlessly,",u_654
29866705,1,5,4,0.09671875,164,1,1,"i, my, to, the, this, on, has, for, it, little",u_655
29906522,1,5,0,0,1,1,1,excelente,u_656
29925180,1,1,1,0.1,16,1,1,"., clearly, distorted, n, stain, to, the, eyes, when, using",u_657
30098065,1,5,0,0.625,3,1,1,"favorite, fragrance, ever!",u_658
30128335,1,5,0,0.6,21,1,1,"to, used, this, product, for, many, years, loved, it., would",u_659
30232548,1,3,0,0.45,17,1,1,"not, i, got, it's, ok., the, best, built,, it, when",u_660
30250647,1,3,0,0.202777778,13,1,1,"flimsy, hard, to, get, on,, but, cheap, disposable,, so, they're",u_661
30263957,1,5,0,0.4375,2,1,1,"cool, product!",u_662
30303911,1,5,0,0.8,2,1,1,"great, product",u_663
30364662,1,5,0,0.4,10,1,1,"who, honestly, uses, traditional, toothbrushes, anymore, this, amazing, invention?",u_664
30543403,1,5,1,0.496428571,55,1,1,"i, this, is, it, my, oil, light, but, very, moisturizing.",u_665
30688607,1,5,0,0.433333333,7,1,1,"compact, easy, to, use, when, traveling",u_666
30731407,1,5,0,0.041666667,44,1,0,"this, i, my, in, bottle, bought, to, help, prevent, child",u_667
30751762,1,1,1,0.477142857,56,1,1,"the, they, roller, don't, i, cute, bottles, -, great, idea,",u_668
30888476,1,4,0,0.326388889,82,1,1,"is, i, it, this, the, shaver, have, owned, for, in",u_669
30888478,1,4,0,0.25,17,1,1,"it's, my, second, bottle., i, love, it., not, greasy, nor",u_670
30942783,1,5,0,-0.0125,27,1,1,"not, this, at, i, would, is, happy, with, purchase, all.",u_671
31170586,1,1,3,0,10,1,1,"returned, the, whole, kit., waste, of, money, hope, time.",u_672
31474733,1,4,0,0,8,1,1,"gets, the, job, done, when, needed;, no, complaints",u_673
31482330,1,5,0,0.47,31,1,1,"my, is, the, i, do, own, brazilian, wax, but, leave",u_674
31591245,1,5,0,0.7,2,1,1,"worked, good",u_675
31649415,1,5,0,0.37,36,1,1,"i, very, this, for, satisfies, with, item., it, is, good",u_676
31660036,1,5,0,0,9,1,1,"for, bought, my, daughter, christmas., she, loves, it.",u_677
31759862,1,5,0,0.3525,14,1,1,"very, good, product., many, different, options, in, this, packet,, which",u_678
31808187,1,3,0,-0.044642857,14,1,1,"very, it, works, well., smaller, than, i, expected., on/off, button",u_679
31811070,1,5,2,0.234375,57,1,1,"it, powder, than, much, face, i, more, other, is, easier",u_680
31877182,1,3,1,0.146666667,34,1,1,"it, but, falls, easily, the, description, says, that, once, put",u_681
31891249,1,5,1,0.415714286,57,1,1,"product, the, good, this, to, in, it, very, at, price.",u_682
31939909,1,5,1,0.7,3,1,1,"good, looking, glasses",u_683
32087954,1,1,2,0.182291667,113,1,1,"it, the, i, to, in, your, wax, use., hot, can",u_684
32131026,1,5,0,0.5,2,1,1,"love, it",u_685
32150120,1,5,0,0.303333333,19,1,1,"for, met, my, needs, traveling, in, england., it, is, small",u_686
32175880,1,5,0,1,13,1,0,"great, product!, it, has, made, mu, cellulites, fade., i, recommend",u_687
32242841,1,4,0,0.084952381,99,1,0,"my, hair, i, to, that, this, flat, iron, was, the",u_688
32394794,1,5,4,0.24375,14,1,1,"absolutely, love, this, product!, no, bad, smell, or, red, skin.",u_689
32576212,1,5,0,0.1525,25,1,1,"the, products, murad, is, greatest, facial, cleanser, i, have, ever",u_690
32602850,1,5,0,0.7,1,1,1,good,u_691
32776927,1,1,0,-0.5,25,1,1,"i, just, it, got, this, is, tried, out, fail, does",u_692
32786816,1,5,0,0.8,5,1,1,"great, brush, for, the, price.",u_693
32885462,1,4,0,0.227579365,62,1,1,"i, just, hair, caps, them, wish, bit, this, will, fit",u_694
32937255,1,5,0,0.6,13,1,1,"worked, really, well, for, lotion, i, was, making;, had, the",u_695
32947249,1,5,0,0.429112554,31,1,1,"i, absolutley, love, this, new, formula!, pleasant, smell,, it, leaves",u_696
32961236,1,5,0,0.5,7,1,1,"perfect, size, for, sampling, essential, oil, blends.",u_697
33219618,1,1,1,-0.2,13,1,1,"pump, did, not, work., uneven, application, using, fingertips, made, product",u_698
33328603,1,2,1,-0.16875,25,1,0,"for, sensitive, this, may, be, skin,, but, it, is, not",u_699
33372569,1,5,0,0.8,5,1,1,"great, price, works, well.",u_700
33389512,1,2,24,0.160227273,122,1,1,"i, it, this, product, to, is, of, scaraway, have, used",u_701
33533638,1,5,0,0.274305556,39,1,1,"the, in, mirror, super, bright, little, vanity, mirror., both, regular",u_702
33657163,1,4,0,0.046666667,69,1,1,"i, it, my, negative, on, in, up, to, palette, with",u_703
33686802,1,5,0,1,4,1,1,"wonderful, delivery,, price...",u_704
33817369,1,5,1,-0.3,61,1,1,"the, i, to, hair, at, use, in, have, used, it",u_705
33942506,1,5,0,0.8,4,1,1,"great, service,, product.",u_706
34002302,1,5,0,0.255333333,79,1,1,"the, is, to, they, very, not, but, i, mask, comfortable",u_707
34299166,1,1,0,-0.057616752,167,1,0,"the, it, i, is, to, stuff, this, on, that, have",u_708
34371843,1,5,0,0.251851852,70,1,1,"it, is, i, the, for, this, well, humid, days, great",u_709
34388851,1,3,0,0.266666667,21,1,1,"as, that, not, good, the, older, version, came, before, this.",u_710
34401034,1,5,0,0.8,1,1,1,great,u_711
34502652,1,5,0,0.7,2,1,1,"good, purchase.",u_712
34535128,1,2,0,0,30,1,1,"it, way, to, the, bigger, than, i, expected, be.., also",u_713
34681565,1,5,0,0.538271605,73,1,1,"i, for, the, on, have, hair, my, hair., deva, lightly",u_714
34692159,1,5,0,0.366666667,50,1,0,"very, i, but, is, not, nice, carrier, oil, for, essential",u_715
34894544,1,5,0,0.7,2,1,1,"good, quality",u_716
34946459,1,3,1,0.516666667,27,1,1,"the, i, loved, everything, this, sunscreen, except, alcohol., its, not",u_717
35064307,1,3,0,0.5,26,1,1,"backstage, is, lovely, color,, but, it, comes, out, so, patchy",u_718
35069088,1,5,0,-0.03030303,28,1,1,"/><br, />dudu-osun, african, black, soap<br, i, love, it<br, soap",u_719
35079242,1,5,0,0.483928571,3,1,1,"good, pure!",u_720
35085008,1,5,0,0.8,11,1,1,"works, great., seems, to, do, great, job, cleaning, my, teeth.",u_721
35255252,1,5,0,0.338095238,21,1,1,"to, i, so, happy, have, found, these., tickled., they, large",u_722
35287297,1,1,0,0.2125,66,1,1,"the, of, your, this, hair, is, hair., it, my, with",u_723
35291956,1,4,0,0.4,10,1,1,"so, far, good, 4, wks, scars, lighter",u_724
35321882,1,5,1,0.7,17,1,1,"daughter, had, used, one, at, friends, house, bought, this, because",u_725
35426343,1,5,0,0.6,18,1,1,"i, was, thrilled., delivery,, packaging,, quality, &, quantity, of, the",u_726
35451889,1,3,1,-0.144940476,21,1,1,"this, my, alcohol, in, leaves, face, feeling, dry, tight., gave",u_727
35562876,1,2,1,0.127040816,80,1,1,"the, it, for, has, 2, i, started, using, product, only",u_728
35620025,1,4,0,0.177777778,59,1,1,"i, the, this, colors, on, to, look, purchased, product, because",u_729
35657278,1,4,0,0.4,35,1,1,"i, used, with, different, vitamin, c, serum,, this, one, is",u_730
35710210,1,5,0,0.333333333,24,1,1,"this, gel, is, light, weight, isnt, sticky, (unless, you, use",u_731
35870378,1,1,17,-0.212847222,37,1,0,"is, for, this, product, complete, rip-off., the, website, given, customer",u_732
35913753,1,5,0,0.539285714,5,1,1,"great, oil.., very, pure, stuff",u_733
35941180,1,5,7,0.120942079,197,1,0,"i, to, of, it, the, have, my, with, shower, in",u_734
35976105,1,5,0,0.26375,57,1,1,"eye, i, this, cream, the, my, is, best, ever., 70",u_735
36056488,1,5,0,0,8,1,1,"just, what, my, grandson, wanted., he, loves, it.",u_736
36176180,1,5,0,0.7,1,1,1,good,u_737
36203902,1,4,0,0.15,16,1,1,"good, price, quality,, however, bit, small,, barely, enough, room, to",u_738
36243483,1,1,3,-0.479166667,33,1,1,"i, not, sunscreen, does, work., was, out, in, sun, for",u_739
36382608,1,2,1,-0.35,12,1,0,"i, followed, the, directions, explicitly,, soaked, religiously,, lousy, results., waste",u_740
36433945,1,5,0,0.1,32,1,1,"the, this, love, smell, feel, of, product., i, also, like",u_741
36462836,2,4.5,0,0.078811728,149,2,1,"the, i, it, this, to, my, in, but, for, that",u_742
36518860,1,5,1,0.55,8,1,1,"the, best, eye, make, up, remover, so, far",u_743
36523796,1,5,31,0.127777778,154,1,0,"i, my, the, hair, it, is, but, with, never, to",u_744
36534144,1,5,0,0.8,2,1,0,"great, product",u_745
36617473,1,5,0,0.5,3,1,1,"love, this, product",u_746
36652435,1,5,1,0.203333333,49,1,1,"my, i, use, this, with, it, skin, have, clarisonic, face",u_747
36653203,1,5,87,0.015625,197,1,1,"i, my, on, it, the, this, is, products, have, of",u_748
36701575,1,1,0,0.1,23,1,1,"not, will, recommend, this!, dried, up, my, skin, smelled, like",u_749
36722403,1,5,1,0.2875,6,1,1,"great, little, bottles,, extremely, fast, shipping!",u_750
36843062,1,5,1,0.595,28,1,1,"i, them, they, absolutely, love, these., bought, to, put, essential",u_751
36855756,1,4,0,0.316666667,20,1,1,"nice, amount, of, insence, its, strong, smell, lasts, long, time",u_752
36902357,1,5,0,1,1,1,1,excellent,u_753
36921609,1,5,17,0.265598291,185,1,1,"i, the, it, of, in, to, my, good, /><br, it.",u_754
37186133,1,5,0,0,8,1,1,"i, get, lots, of, compliments, on, this, color.",u_755
37243178,1,4,0,0.3,5,1,1,"like, fresh, smell, use",u_756
37251438,1,1,0,0,13,1,1,"it, is, suppose, to, shape, your, eyebrows., i, will, never",u_757
37328430,1,5,0,0.084151786,71,1,1,"i, mascara, my, the, use, clear, but, to, keep, eyebrows",u_758
37361778,1,4,10,0.193166667,294,1,0,"i, the, to, of, my, this, mascara, that, lashes, it",u_759
37450777,1,5,0,0.525,47,1,1,"i, my, one, is, use, incense, instead, of, air, fresheners.",u_760
37537278,1,5,0,-0.09375,16,1,0,"difference, to, i, definitely, feel, the, think, i'm, start, g",u_761
37541571,1,5,0,0.583333333,8,1,1,"good, product, at, great, price., fast, shipping!",u_762
37551201,1,1,0,0,5,1,1,"stopped, working, in, 1.5, years.",u_763
37607641,1,5,0,0.011111111,25,1,1,"i, time., these, great, for, dry, mouth, bad, breath., my",u_764
37669659,1,5,0,0.8,2,1,1,"great, tools..",u_765
37689242,1,5,0,0.0175,91,1,0,"i, it, to, the, hair, my, when, products, have, one",u_766
37816651,1,5,0,0.270238095,16,1,1,"love, the, product!, smells, fantastic, doesn't, leave, my, hair, crunchy",u_767
37875446,1,5,0,0.541666667,14,1,0,"this, is, such, great, package!!!!!, love, that, i, can, return",u_768
37890034,1,5,0,0.183333333,14,1,0,"i, really, like, this, sweet, almond, oil., use, in, my",u_769
37904681,1,1,0,-0.383333333,25,1,1,"the, lip, tint, consistency, wasn't, wearable, for, me,, it, had",u_770
37971322,1,5,0,0.75,12,1,1,"best, soap, i, have, ever, used, (coconut, is, better, than",u_771
38030436,1,1,3,0.111458333,98,1,1,"the, i, this, in, smells, like, it, time, first, that",u_772
38035936,1,5,0,0.35,9,1,1,"my, absolute, favorite, incense., will, buy, again.",u_773
38113689,1,4,3,-0.041444444,93,1,1,"i, like, it, really, the, jar, my, that, to, doesn't",u_774
38140900,1,5,0,0.257007576,7,1,1,"nice, subtle, incense, fragrance., new, favorite!",u_775
38185053,1,5,0,0.3375,28,1,1,"good, it, i, price!, works, well., have, 3, years, now,",u_776
38224732,1,5,0,0.3,27,1,1,"nice, body, wash., i, suffer, from, some, of, the, things",u_777
38237397,1,5,0,0.9765625,3,1,0,"love, this, stuff!!!",u_778
38258482,1,5,1,0,11,1,1,"have, used, it, for, two, years, will, always, use, it.",u_779
38334738,1,5,29,0.310952381,41,1,1,"these, for, the, headbands, perfect, sports., they, fit, tight, stay",u_780
38343085,1,5,5,0.182222222,178,1,1,"i, it, to, the, in, your, this, with, no, skin",u_781
38367207,1,3,0,-0.016666667,50,1,1,"it, the, but, its, to, product, functions, pretty, noisy., has",u_782
38384071,1,5,0,0.222222222,26,1,1,"have, if, you, hairs, that, mind, of, its, own., this",u_783
38428756,1,5,0,0.402857143,25,1,1,"is, product, great, the, this, really, worth, every, cent., packaging",u_784
38450750,1,5,0,0.0775,42,1,1,"no, more, my, this, hygienist, was, always, complaining, plaque, buildup",u_785
38481152,1,5,0,0.361607143,14,1,0,"exactly, as, described., tight, fit., color, just, like, pics., they",u_786
38485378,1,5,0,0.4,27,1,1,"was, in, the, so, far, no, problems., delivery, prompt,, package",u_787
38508873,1,5,1,0.498447185,85,1,1,"i, this, my, soap!, great, like, in, so, acne, also",u_788
38516723,1,5,0,0.4,20,1,1,"i'll, never, use, another, product, again,i've, found, what, works., got",u_789
38529315,1,5,1,0.145,88,1,1,"for, it, it's, but, on, into, the, of, lid, i",u_790
38573613,1,5,5,0.5,10,1,1,"perfect, for, age., will, definitely, fit, adult, head.",u_791
38631586,1,5,2,0.241666667,37,1,1,"for, eye, these, really, nice, cosmetic, containers., they, quite, small",u_792
38722809,1,5,1,0.9,7,1,1,"great, product,, price!, would, buy, again.",u_793
38748453,1,4,0,0.158333333,27,1,1,"it, is, the, light, smells, good., like, so, far., only",u_794
38769878,1,3,0,-0.15,16,1,0,"mouthwash, this, was, average, for, me., freshened, breath, without, using",u_795
38935405,1,5,0,0.6,16,1,1,"the, i, love, color, tge, smell., well, packed, with, really",u_796
39021146,1,3,0,0.14125,89,1,1,"the, it, i, to, natural, of, over, be, i'm, on",u_797
39079342,1,3,1,0,9,1,1,"as, doesn't, work, well, i, thought, it, would",u_798
39117256,1,4,4,0.151506175,174,1,1,"the, with, shaving, to, i, using, my, was, for, electric",u_799
39158651,1,1,2,0.033655754,28,1,1,"not, the, does, don't, waste, your, money!!, rollerball, work., ball",u_800
39205837,1,4,0,0.414444444,10,1,0,"this, is, my, 2nd, bottle., very, good, product., ships, quickly.",u_801
39235677,1,2,0,0.23,59,1,0,"the, review, part, of, i, your, [copy, whole, text!, make",u_802
39259695,1,1,0,-0.1875,34,1,1,"it, put, your, didn't, do, anything, for, my, eyelashes, or",u_803
39264299,1,5,0,0.458333333,15,1,1,"love, these., they're, the, perfect, size, for, sharing, my, essential",u_804
39510332,1,5,0,0.386908637,132,1,0,"i, it, to, &, this, the, on, my, love, with",u_805
39521197,1,5,0,0.275,45,1,1,"i, the, on, as, item, arrived, time, was, described., usually",u_806
39577670,1,2,0,-0.25,26,1,1,"i, typically, love, alba, products., use, of, their, sunscreen, lines.",u_807
39616593,1,2,1,0.0125,106,1,1,"the, i, hair, it, my, to, just, started, product, of",u_808
39668549,1,5,4,0.318181818,17,1,1,"i, have, been, using, this, cream, for, years,, just, feel",u_809
39722750,1,4,0,0.302380952,39,1,1,"tanning, like, i, very, decent, smell, for, lotion., didn't, overwhelm",u_810
39879584,1,5,0,0.388888889,40,1,1,"i, to, it, subtle, on, my, fair, skin,, smells, great,",u_811
39915345,1,5,0,0.366666667,29,1,1,"these, perfect, for, of, my, hair, needs., i, like, that",u_812
40073441,1,4,2,0.073214286,49,1,1,"my, i, of, was, within, 1, month, saw, little, over",u_813
40079483,1,1,4,0,35,1,1,"i, have, for, to, been, taking, this, product, two, months",u_814
40081300,1,5,0,0.504761905,16,1,1,"the, our, daughter, loved, them., she, was, thrilled, at, number",u_815
40225512,1,5,1,0.175,6,1,1,"eorjs, fabulous, on, tangled, long, hair",u_816
40250364,1,5,0,0.16,42,1,1,"it, i, this, my, the, love, eye, cream., is, second",u_817
40299621,1,4,0,1,2,1,1,"perfect, size",u_818
40361147,1,5,0,0.4,11,1,1,"light, weight., it, kept, my, makeup, stay, put, for, longer",u_819
40395078,1,5,0,0.329166667,21,1,1,"it's, i've, only, used, one, so, far, worked, out, just",u_820
40440059,1,5,8,0.482142857,35,1,1,"them, with, these, containers, were, for, wedding, shower, favor., i",u_821
40667566,1,5,0,0.3125,3,1,1,"exactly, as, described!",u_822
40926171,1,5,0,0.3,9,1,1,"amazing, product, actually, does, help, with, reducing, razor, bumps.",u_823
40997632,1,4,0,0.2,5,1,1,"works, well, but, very, oily",u_824
41082473,1,5,0,1,2,1,1,"great, product!",u_825
41137196,1,2,0,-0.1,6,1,1,"this, was, not, what, i, expected.",u_826
41170149,1,5,0,0.092857143,9,1,1,"what, i, expected, priced, right., prompt, delivery, too.",u_827
41203407,1,5,2,0.14,69,1,1,"my, hair, it, for, has, only, grown, below, taking, 30",u_828
41204199,1,5,2,0.15625,51,1,1,"i, to, me, thickness, my, hair, the, have, used, this",u_829
41224306,1,5,0,0.124479167,53,1,1,"for, this, my, is, extra, fast, shipping, with, amazon, prime",u_830
41229394,1,5,1,0.174444444,35,1,1,"well, engineered, instrument., high, quality, bargain, at, 30, bucks., tough",u_831
41238422,1,5,0,1,11,1,1,"the, tint, is, awesome, but, seller, don't, even, send, one",u_832
41291743,1,3,0,0.4,48,1,1,"it, before, i, the, not, feet, using, this, do, wash",u_833
41326078,1,5,0,0,5,1,1,"works, well, for, the, price",u_834
41334444,1,5,0,0.8,3,1,0,"great, for, eyebrows",u_835
41550225,1,5,0,0.077777778,33,1,1,"i, they, deep, condition, my, hair, once, week, this, is",u_836
41607369,1,1,85,0.058634007,465,1,1,"i, to, my, it, this, have, that, was, on, product",u_837
41784918,1,5,0,0.65,4,1,0,"great, to, have,, satisfied.",u_838
41785697,1,3,0,0.171428571,71,1,1,"as, the, this, to, not, i, was, hoping, of, you",u_839
41817891,1,5,0,0.158333333,86,1,1,"the, hair, this, i, to, ur, frizz, free, curls, next",u_840
41863045,1,5,4,0.375,29,1,1,"i, my, hair, have, used, this, product, for, over, 15",u_841
41921118,1,1,0,0.148333333,43,1,0,"my, hair, i, that, this, was, hard, to, wash, out",u_842
41932795,1,4,2,0.077083333,45,1,1,"the, but, i, my, hair, it's, little, pricey, considering, size",u_843
41944975,1,5,0,0.7,4,1,1,"good, service, quality",u_844
41985309,1,5,1,0.229545455,73,1,0,"the, it, i, soap, my, this, of, but, absolutely, love",u_845
42059305,1,5,5,0.242857143,52,1,1,"the, has, one, of, for, it, skin., elemis, pro-collagen, marine",u_846
42088627,1,5,0,0.416666667,26,1,1,"my, it, this, product, applies, smoothly, on, skin,, is, not",u_847
42148355,1,4,1,0.1125,32,1,1,"but, you, i, using, this, product, to, heal, wound, left",u_848
42192723,1,1,1,0,16,1,1,"wouldn't, stick, to, anything, but, glass., i, sent, it, back",u_849
42198118,1,4,0,-0.00952381,54,1,1,"this, is, that, but, out,, lotion, it, the, only, ingrown",u_850
42216739,1,5,0,1,6,1,1,"best, lotion, i, have, ever, used",u_851
42242129,1,5,0,0.8,2,1,1,"great, purchase",u_852
42258940,1,5,0,0.8,3,1,1,"everything, is, great.",u_853
42282249,1,4,3,0.013939394,28,1,1,"i, have, been, using, for, 3, mos, starting, to, see",u_854
42318818,1,5,0,0.169444444,22,1,1,"as, i, the, it, doesn't, seem, strong, other, tea, tree",u_855
42348037,1,5,1,0.5,11,1,1,"amazing, makeup, remover., effortless, removal, of, even, waterproof, mascara., it's",u_856
42444199,1,5,0,1,8,1,1,"arrived, on, time., perfect, quality, not, pricey.",u_857
42502832,1,5,1,0.24,20,1,1,"wow,, week, of, using, this,, it's, made, pretty, big, difference.",u_858
42634970,1,5,0,0.391833333,85,1,1,"i, one, use, this, so, the, to, it, love, my",u_859
42644737,1,3,0,0.247398019,242,1,0,"my, hair, to, for, i, straight, the, look, just, it",u_860
42682079,1,5,1,0.625,28,1,1,"this, i, stuff, is, like, magic!, have, tried, everything, you",u_861
42686370,1,5,2,0.371428571,76,1,1,"i, have, face, the, cream, ., many, but, elemis, tell",u_862
42713347,1,3,2,0,24,1,1,"i, my, found, the, mascara, to, be, flaky....i, discontinued, using",u_863
42735498,1,4,0,0.103412698,156,1,1,"i, this, is, it, my, for, the, which, of, at",u_864
42793364,1,5,0,0,20,1,1,"i, like, this, cream, --, use, it, every, night, on",u_865
42846729,1,3,0,0.265833333,54,1,1,"good, but, these, is, it, i, like, of, dove's, men+",u_866
42867362,1,1,0,-0.8,6,1,0,"this, crap, worked, for, 2, hours.",u_867
42896658,1,5,0,0.252380952,39,1,1,"the, best, investment, ever, single, blade, is, you, need, less",u_868
42999045,1,5,0,0.108333333,92,1,1,"it, skin, i, to, your, this, so, for, but, you",u_869
43076122,1,3,0,0.155357143,33,1,1,"pretty, it, too, this, is, decent, salt, spray., has, good",u_870
43084737,1,5,0,1,3,1,0,"wonderful, almond, oil!",u_871
43165292,1,5,0,0.452083333,35,1,1,"at, the, this, is, wonderfully, soothing, on, my, feet., i'm",u_872
43231348,1,5,3,0.105,86,1,1,"for, this, not, the, stick, works, me,, is, non, aluminum",u_873
43243905,1,4,0,0.8,4,1,1,"great, affordable, product",u_874
43270205,1,5,0,0.354761905,89,1,0,"to, the, i, mascara, you, it, not, use, absolutely, love",u_875
43364015,1,3,0,0.293333333,23,1,0,"not, super, they, impressed, with, the, shadows,, pigmented., but, can",u_876
43450256,1,5,3,-0.063863636,71,1,1,"i, to, it, the, have, one, that, started, use, this",u_877
43450353,1,5,0,0.462,48,1,0,"i, this, to, love, the, golden, color, gave, just, one",u_878
43461820,1,5,2,0.246590909,57,1,0,"i, for, my, massage, this, is, i've, used, many, different",u_879
43490665,1,5,0,0.65,11,1,1,"this, works, great, i, love, that, there, no, cords.",u_880
43662681,1,3,0,0.216666667,45,1,0,"the, but, really, of, it, i'm, still, waiting, for, verdict",u_881
43689194,1,3,0,0.369444444,10,1,1,"pleasant, aroma, but, is, not, similar, to, the, original, paris",u_882
43733203,1,4,0,0.5,29,1,1,"the, i've, it's, definitely, not, best, eyeliner, used., used, better",u_883
43745079,1,5,0,0,4,1,1,"i, recommend, the, product.",u_884
43785116,1,5,0,0,10,1,1,"non-greasy;, moisturizing, does, what, it, says., will, purchase, again.",u_885
43789037,1,5,0,0.65,34,1,1,"in, i, absolutely, love, these, nails., sturdy,, great, length,, the",u_886
43812500,1,4,0,0.3125,12,1,1,"as, the, color, isn't, rich, i, would, like., but, it's",u_887
43845366,1,5,0,1,3,1,1,"i, love, it!!!!",u_888
43880276,1,4,14,0.224188034,100,1,1,"the, i, it, is, this, really, on, mirror, good, for",u_889
43954167,1,3,0,-0.125,28,1,1,"it, razor, for, this, doesn't, do, claims, to, do., i",u_890
43984107,1,5,0,0.625,8,1,1,"exactly, what, my, pt, used, in, therapy., perfect.",u_891
